"Absolute Path","Relative Path","Label"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2844.text","..\python\data_random\2844.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1975.text","..\python\data_random\1975.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5186.text","..\python\data_random\5186.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4228.text","..\python\data_random\4228.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2742.text","..\python\data_random\2742.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4442.text","..\python\data_random\4442.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9777.text","..\python\data_random\9777.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8007.text","..\python\data_random\8007.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6054.text","..\python\data_random\6054.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9831.text","..\python\data_random\9831.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\263.text","..\python\data_random\263.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8660.text","..\python\data_random\8660.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2322.text","..\python\data_random\2322.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8228.text","..\python\data_random\8228.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9799.text","..\python\data_random\9799.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1003.text","..\python\data_random\1003.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9429.text","..\python\data_random\9429.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3758.text","..\python\data_random\3758.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6790.text","..\python\data_random\6790.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3573.text","..\python\data_random\3573.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\323.text","..\python\data_random\323.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8241.text","..\python\data_random\8241.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7592.text","..\python\data_random\7592.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5077.text","..\python\data_random\5077.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\766.text","..\python\data_random\766.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8432.text","..\python\data_random\8432.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6344.text","..\python\data_random\6344.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9104.text","..\python\data_random\9104.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7954.text","..\python\data_random\7954.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2940.text","..\python\data_random\2940.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2692.text","..\python\data_random\2692.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1517.text","..\python\data_random\1517.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8183.text","..\python\data_random\8183.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6949.text","..\python\data_random\6949.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9913.text","..\python\data_random\9913.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8054.text","..\python\data_random\8054.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6547.text","..\python\data_random\6547.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6321.text","..\python\data_random\6321.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7609.text","..\python\data_random\7609.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5526.text","..\python\data_random\5526.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7398.text","..\python\data_random\7398.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8548.text","..\python\data_random\8548.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7507.text","..\python\data_random\7507.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8313.text","..\python\data_random\8313.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7088.text","..\python\data_random\7088.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\129.text","..\python\data_random\129.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8522.text","..\python\data_random\8522.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3275.text","..\python\data_random\3275.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1172.text","..\python\data_random\1172.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4919.text","..\python\data_random\4919.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6698.text","..\python\data_random\6698.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\203.text","..\python\data_random\203.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7004.text","..\python\data_random\7004.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6197.text","..\python\data_random\6197.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2969.text","..\python\data_random\2969.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5147.text","..\python\data_random\5147.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2456.text","..\python\data_random\2456.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3267.text","..\python\data_random\3267.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7607.text","..\python\data_random\7607.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4965.text","..\python\data_random\4965.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3246.text","..\python\data_random\3246.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\228.text","..\python\data_random\228.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\485.text","..\python\data_random\485.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1921.text","..\python\data_random\1921.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6058.text","..\python\data_random\6058.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7850.text","..\python\data_random\7850.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4430.text","..\python\data_random\4430.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\75.text","..\python\data_random\75.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4184.text","..\python\data_random\4184.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3881.text","..\python\data_random\3881.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3403.text","..\python\data_random\3403.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8196.text","..\python\data_random\8196.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8454.text","..\python\data_random\8454.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1473.text","..\python\data_random\1473.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8533.text","..\python\data_random\8533.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4643.text","..\python\data_random\4643.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8113.text","..\python\data_random\8113.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2860.text","..\python\data_random\2860.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8008.text","..\python\data_random\8008.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1871.text","..\python\data_random\1871.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6970.text","..\python\data_random\6970.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4724.text","..\python\data_random\4724.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2947.text","..\python\data_random\2947.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2792.text","..\python\data_random\2792.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5766.text","..\python\data_random\5766.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3738.text","..\python\data_random\3738.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1225.text","..\python\data_random\1225.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7711.text","..\python\data_random\7711.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9678.text","..\python\data_random\9678.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2511.text","..\python\data_random\2511.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3302.text","..\python\data_random\3302.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8387.text","..\python\data_random\8387.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7675.text","..\python\data_random\7675.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8453.text","..\python\data_random\8453.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4475.text","..\python\data_random\4475.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2732.text","..\python\data_random\2732.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9419.text","..\python\data_random\9419.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6354.text","..\python\data_random\6354.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3473.text","..\python\data_random\3473.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4407.text","..\python\data_random\4407.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7036.text","..\python\data_random\7036.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3288.text","..\python\data_random\3288.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\387.text","..\python\data_random\387.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4639.text","..\python\data_random\4639.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5591.text","..\python\data_random\5591.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3169.text","..\python\data_random\3169.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9665.text","..\python\data_random\9665.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5259.text","..\python\data_random\5259.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\566.text","..\python\data_random\566.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2769.text","..\python\data_random\2769.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7870.text","..\python\data_random\7870.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1319.text","..\python\data_random\1319.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3714.text","..\python\data_random\3714.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6551.text","..\python\data_random\6551.text","2"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5798.text","..\python\data_random\5798.text","2"
